,user_id,treatment,if_on,live_date,gender,age_range,live_stream_duration,live_stream_cnt,total_watching_duration,receive_amount,like_cnt,comment_cnt,share_cnt,voice_comment_cnt
2896362,442574221,1,0,2018-12-04,F,18-23,9672,4,23563,25.0,487,341,3,0
3471688,511109734,1,0,2018-12-05,F,31-40,13283,3,217809,1092.0,5234,657,15,0
3066414,77613964,0,0,2018-12-14,F,24-30,1321,2,388,0.0,0,0,0,0
1358826,876404056,1,0,2018-12-06,F,41-49,1799,1,22272,219.0,2072,76,3,0
1298671,656003889,0,0,2018-12-17,M,31-40,9666,1,41542,13.0,2663,196,0,0
1893978,783677502,0,0,2018-12-19,M,24-30,2020,5,1661,0.0,32,22,0,0
2321670,390874916,1,0,2018-12-02,M,24-30,102,1,0,0.0,0,0,0,0
2254231,133507221,1,0,2018-12-16,F,24-30,2379,2,4892,10.0,66,51,0,0
3537117,757807835,0,0,2018-12-17,M,18-23,9325,5,33437,229.0,855,308,2,0
1551749,557571829,0,0,2018-12-09,F,18-23,10005,3,74038,87.0,3644,353,9,0
1713645,158286723,0,0,2018-12-02,F,50+,50,1,0,0.0,0,0,0,0
3103748,208888887,0,0,2018-12-10,F,18-23,398,2,770,0.0,109,4,0,0
3311066,1076826308,1,0,2018-12-02,F,24-30,5744,2,66143,0.0,629,70,16,0
559343,16686310,0,0,2018-12-14,F,24-30,1100,1,4426,891.0,13,16,0,0
2522731,111522413,0,0,2018-12-17,F,18-23,256,1,117,0.0,0,0,0,0
1726407,209421508,1,0,2018-12-19,F,31-40,194,1,17,0.0,0,0,0,0
1173559,210769684,0,0,2018-12-08,F,24-30,2915,2,7554,1.0,87,17,0,59
1621465,804404285,0,0,2018-12-08,F,24-30,17,1,0,0.0,0,0,0,0
1281983,592916488,0,0,2018-12-02,F,18-23,721,1,807,0.0,9,22,0,0
1085020,889666733,0,0,2018-12-15,M,24-30,920,1,618,0.0,37,4,0,0
1882002,748500113,1,0,2018-12-06,M,18-23,187,1,291,0.0,12,8,0,0
777570,762749641,1,0,2018-12-04,M,31-40,260,1,0,0.0,0,0,0,0
3087140,146876664,0,0,2018-12-09,F,18-23,168,1,109,0.0,4,1,0,0
1540968,514894532,1,0,2018-12-07,M,41-49,268,2,179,0.0,2,7,0,0
1018468,642540360,0,0,2018-12-05,M,31-40,8162,2,63015,12.0,1318,92,6,0
2057748,411701790,0,0,2018-12-08,F,18-23,6706,1,138688,1232.0,16095,164,32,0
1582111,677960396,1,0,2018-12-03,F,24-30,65,1,35,0.0,2,1,0,0
819844,1005720941,1,0,2018-12-01,M,31-40,814,4,865,0.0,19,6,0,0
2303710,331564808,0,0,2018-12-02,F,31-40,214,1,139,0.0,6,0,0,0
3109632,227883057,0,0,2018-12-09,M,31-40,2119,3,391,0.0,32,0,0,0
861108,87923362,1,0,2018-12-18,F,50+,204,1,62,0.0,0,0,0,0
3009356,847723719,0,0,2018-12-19,M,31-40,2118,1,6691,4.0,3990,39,2,0
2605411,407699619,0,0,2018-12-02,F,18-23,191,1,116,0.0,3,0,0,0
506034,786214508,0,0,2018-12-05,F,31-40,4383,1,13644,4.0,39,133,0,0
2688793,697026917,1,0,2018-12-06,F,41-49,6720,1,59648,4.0,293,188,0,0
239050,819952991,1,0,2018-12-17,F,24-30,3333,4,3207,50.0,143,67,0,0
3001491,811754123,0,0,2018-12-06,M,24-30,4148,1,3846,0.0,50,5,0,0
1615437,782875765,1,0,2018-12-02,F,24-30,6329,1,234123,77.0,1520,268,7,0
479393,701174748,0,0,2018-12-05,M,18-23,719,5,89,0.0,21,1,0,0
391242,403304773,0,0,2018-12-13,F,31-40,467,3,576,0.0,0,0,0,0
2929068,549351333,0,0,2018-12-03,M,31-40,453,1,457,0.0,1,2,0,0
3362717,142437274,0,0,2018-12-15,F,24-30,1426,1,47050,210.0,972,63,1,0
1135632,81240726,0,0,2018-12-20,F,12-17,1525,1,6726,96.0,808,40,0,0
481113,709476925,1,0,2018-12-17,M,18-23,336,2,119,0.0,1,0,0,0
1289564,624417529,0,0,2018-12-03,M,31-40,2697,4,3618,3.0,132,18,3,7
463891,648083229,0,0,2018-12-15,M,31-40,88,1,0,0.0,0,0,0,0
2846093,274177707,0,0,2018-12-20,M,41-49,478,2,25,0.0,0,0,0,0
1613371,776304525,0,0,2018-12-10,M,24-30,3406,1,8445,97.0,88,86,0,0
309658,105772096,0,0,2018-12-18,F,18-23,14191,5,41523,846.0,1220,351,0,2
3446024,434832156,0,0,2018-12-19,F,24-30,330,1,398,0.0,157,2,0,0
435504,531562266,0,0,2018-12-19,M,31-40,890,2,456,0.0,39,1,0,0
2628098,467223785,0,0,2018-12-04,F,41-49,5734,2,160254,32.0,6581,220,14,0
2375724,555509516,0,0,2018-12-01,F,41-49,11868,2,154783,694.0,2776,645,12,0
2985694,759600996,1,0,2018-12-16,M,41-49,250,3,53,0.0,0,0,0,0
217254,747319586,1,0,2018-12-03,M,18-23,14,1,5,0.0,0,0,0,0
3367593,155254299,1,0,2018-12-10,M,24-30,13916,2,209485,3349.0,1234,927,14,0
3183781,474475117,0,0,2018-12-04,M,31-40,1086,1,9,0.0,0,0,0,0
247862,866951436,0,0,2018-12-09,F,31-40,1073,1,2271,15.0,264,45,0,6
393475,409574101,1,0,2018-12-20,F,24-30,183,1,10,0.0,0,0,0,0
1839755,601376396,1,0,2018-12-19,F,41-49,135,1,0,0.0,0,0,0,0
312293,115081539,1,0,2018-12-03,M,24-30,1955,1,4092,8.0,109,45,1,0
1567161,624381195,1,0,2018-12-13,F,24-30,16821,3,1619717,46.0,7114,3552,772,0
1394536,23109641,0,0,2018-12-12,F,18-23,6367,3,78214,885.0,997,287,9,0
1444405,194107923,0,0,2018-12-08,M,31-40,15,1,0,0.0,0,0,0,0
1591791,710658139,0,0,2018-12-17,M,31-40,130,1,20,0.0,0,0,0,0
3315658,1118616355,1,0,2018-12-08,F,50+,745,1,138,0.0,0,0,0,0
455728,618350110,1,0,2018-12-14,M,24-30,512,2,78,0.0,0,1,0,0
3139368,354325373,0,0,2018-12-03,F,31-40,8402,1,2279535,358.0,3493,1113,36,0
2085532,484348715,1,0,2018-12-15,F,24-30,1246,5,1010,60.0,5,7,0,0
1570720,637894123,1,0,2018-12-20,M,18-23,8275,7,60816,167.0,552,46,4,294
2153690,744362157,1,0,2018-12-05,F,31-40,4024,3,20116,72.0,948,101,8,0
654967,358245736,1,0,2018-12-11,F,24-30,1310,1,425,0.0,4,12,0,0
1069679,810119863,1,0,2018-12-06,F,18-23,1345,1,2434,0.0,85,13,4,0
1655485,1075688519,0,0,2018-12-12,F,41-49,1022,1,393,0.0,3,4,2,0
2748884,959748597,0,0,2018-12-09,M,31-40,6394,5,4822,0.0,2279,12,2,38
2121996,635684588,1,0,2018-12-10,F,31-40,5792,2,120519,81.0,2259,318,2,0
1708563,144096391,1,0,2018-12-16,F,18-23,6760,13,6672,4.0,2621,23,3,0
1509755,426696188,0,0,2018-12-08,F,31-40,2519,2,4459,5.0,34,63,0,0
1493671,383623860,1,0,2018-12-16,F,24-30,12437,1,38174,5090.0,2890,476,4,0
630081,250311533,1,0,2018-12-10,M,18-23,3589,5,57283,5387.0,832,50,2,0
2494442,20789316,0,0,2018-12-10,F,18-23,9679,2,107234,13419.0,1037,362,2,0
2015764,251151166,0,0,2018-12-12,M,24-30,1951,3,11824,25.0,96,54,3,0
483450,716846625,0,0,2018-12-16,M,41-49,1683,2,732,0.0,38,5,0,0
1770075,377771885,1,0,2018-12-13,F,18-23,23,1,0,0.0,0,0,0,0
3422620,371613559,0,0,2018-12-06,F,24-30,432,1,44,0.0,0,0,0,0
2183583,860501518,1,0,2018-12-04,M,18-23,102,1,26,0.0,0,0,0,0
804767,877537769,0,0,2018-12-14,F,41-49,4337,1,481979,56.0,6338,714,8,0
3176788,457348670,1,0,2018-12-19,F,24-30,11567,4,28297,12.0,661,52,0,290
1034260,695641135,0,0,2018-12-07,M,31-40,2103,2,3873,7.0,32,28,0,0
3499506,627594635,1,0,2018-12-09,F,18-23,5255,1,1121391,7.0,5906,1057,22,0
2955319,659402105,0,0,2018-12-01,F,31-40,22767,7,972862,8.0,8437,961,19,0
1638745,894602120,1,0,2018-12-06,F,50+,1353,1,465,0.0,195,3,0,0
3372301,168645092,0,0,2018-12-04,M,24-30,2279,3,4662,414.0,64,59,0,0
870169,117020014,0,0,2018-12-17,M,24-30,64,2,0,0.0,0,0,0,0
1917815,898053504,0,0,2018-12-03,F,31-40,19030,10,16863,7.0,145,225,3,6
1944806,14464742,1,0,2018-12-17,M,18-23,1230,1,880,0.0,28,16,0,0
3526657,724300933,1,0,2018-12-12,F,31-40,9078,3,242089,266.0,8072,247,19,0
2044612,374145388,0,0,2018-12-01,F,24-30,15051,4,273832,2216.0,5454,412,8,0
1509521,426378351,1,0,2018-12-15,F,24-30,1592,8,168,0.0,3,0,0,0
1836967,589103928,1,0,2018-12-19,M,18-23,2014,1,2468,0.0,7,6,0,32
852853,57978018,0,0,2018-12-13,F,18-23,1826,2,421,0.0,0,3,0,0
3472140,513003054,0,0,2018-12-18,F,18-23,8,1,0,0.0,0,0,0,0
682572,435889601,1,0,2018-12-06,F,24-30,9,1,2,0.0,0,0,0,0
3452392,451167709,1,0,2018-12-20,F,24-30,6813,1,214531,89.0,1686,202,21,0
1447057,204470704,1,0,2018-12-11,M,31-40,102,1,0,0.0,0,0,0,0
2102733,549609820,1,0,2018-12-17,M,50+,10973,1,168312,48.0,395,361,2,0
2623150,454489050,1,0,2018-12-06,F,24-30,3870,1,144580,280.0,275,93,6,0
1818473,511712081,0,0,2018-12-16,M,18-23,183,1,12,0.0,0,0,0,0
771295,744773800,1,0,2018-12-10,F,31-40,2096,1,7392,119.0,31,51,1,0
1880145,742616833,0,0,2018-12-08,F,18-23,8336,1,47776,331.0,1328,576,1,0
2071400,445440339,0,0,2018-12-19,M,24-30,909,2,598,0.0,6,7,0,0
1494865,388160925,0,0,2018-12-13,M,31-40,674,2,402,5.0,0,3,0,0
101308,364866489,0,0,2018-12-19,F,31-40,2589,1,16901,0.0,14,38,0,35
3466111,492404060,1,0,2018-12-12,F,24-30,2112,1,3452,0.0,20,24,0,0
1370449,967146942,1,0,2018-12-12,M,31-40,1247,1,28,0.0,0,0,0,0
2811094,145138030,1,0,2018-12-07,F,18-23,1505,1,5337,132.0,547,60,1,0
179930,625271647,1,0,2018-12-08,M,41-49,4000,5,3060,8.0,25,30,2,0
3421358,367590982,0,0,2018-12-12,F,24-30,247,1,1,0.0,0,0,0,0
16702,51339015,0,0,2018-12-01,F,31-40,211,1,177,6.0,17,1,0,0
1236497,433016449,1,0,2018-12-19,M,31-40,4543,4,10294,899.0,537,80,5,0
65420,219145498,1,0,2018-12-07,F,24-30,3884,2,10085,96.0,1106,145,1,0
1488261,367403084,0,0,2018-12-19,M,41-49,3252,1,296511,135.0,1206,206,5,0
1069111,808181732,0,0,2018-12-16,M,24-30,1677,1,609,0.0,69,4,0,0
19381,58323889,0,0,2018-12-14,M,18-23,283,1,93,0.0,7,0,0,0
3156063,403599390,1,0,2018-12-17,F,24-30,13016,9,12653,23.0,1358,127,0,3
2880652,402065142,0,0,2018-12-05,F,24-30,3669,11,394,0.0,8,4,0,0
1418289,104128956,0,0,2018-12-16,F,18-23,5240,1,1493536,126.0,10865,409,52,0
1914439,879656229,1,0,2018-12-05,M,31-40,121,1,2,0.0,0,0,0,0
2404412,673083557,0,0,2018-12-18,M,24-30,307,2,195,13.0,37,0,0,0
560636,19136524,0,0,2018-12-15,F,24-30,2036,4,83,0.0,3,1,0,0
3191238,497861805,1,0,2018-12-13,F,41-49,4903,1,22035,36.0,5576,25,6,20
2007721,224942698,1,0,2018-12-13,F,18-23,7189,1,19414,243.0,480,144,2,0
696336,471999896,0,0,2018-12-08,F,24-30,511,1,31,0.0,0,0,0,0
3205974,553617622,0,0,2018-12-14,M,31-40,739,2,52,0.0,0,0,0,0
709415,514747536,0,0,2018-12-01,M,31-40,88,1,0,0.0,0,0,0,0
354965,264568006,0,0,2018-12-14,F,24-30,3168,1,14641,155.0,129,31,1,0
2434452,768996972,0,0,2018-12-14,M,41-49,2791,2,4729,2.0,298,7,1,0
3516517,688573735,1,0,2018-12-19,F,31-40,11567,3,32465,296.0,309,86,0,0
1732320,230615811,1,0,2018-12-05,F,18-23,8049,1,150091,167.0,1186,339,15,0
190988,660840336,0,0,2018-12-01,F,24-30,523,2,92,5.0,2,0,0,0
24009,77357176,1,0,2018-12-09,M,24-30,1561,3,2194,20.0,54,27,0,0
1030612,684224561,0,0,2018-12-06,F,18-23,846,1,3006,3.0,906,28,1,0
3197832,521358057,0,0,2018-12-02,F,41-49,1865,4,1196,0.0,287,8,0,2
200754,694084547,0,0,2018-12-03,M,31-40,2208,3,6490,68.0,55,62,2,0
2990882,774418591,0,0,2018-12-19,F,41-49,309,1,44,0.0,8,0,0,0
303510,86898878,1,0,2018-12-19,M,18-23,185,2,70,0.0,5,1,0,0
988819,516952040,1,0,2018-12-16,M,24-30,79,1,22,0.0,5,0,0,0
573843,58985996,1,0,2018-12-14,M,18-23,1350,10,673,0.0,16,6,1,0
528217,882534966,1,0,2018-12-06,M,24-30,181,1,18,0.0,0,0,0,0
1099457,1033336324,0,0,2018-12-03,F,24-30,2719,8,14456,889.0,27,48,0,0
2199798,992754808,1,0,2018-12-20,M,18-23,949,2,3019,1.0,50,33,0,0
619773,217263934,0,0,2018-12-05,F,24-30,5069,2,32147,1030.0,4277,308,3,0
1559447,591669789,0,0,2018-12-11,F,24-30,267,2,107,0.0,7,1,0,1
2075975,459194677,1,0,2018-12-16,M,18-23,16,1,4,0.0,0,0,0,0
854694,66739615,1,0,2018-12-20,M,18-23,416,6,27,0.0,0,0,0,0
640146,297590973,0,0,2018-12-05,F,31-40,204,1,163,0.0,0,0,0,0
1310464,695468470,0,0,2018-12-20,F,24-30,9949,4,53102,86.0,1283,194,3,68
1315544,713914716,0,0,2018-12-15,M,41-49,5335,2,72344,257.0,3165,110,14,98
3093874,166687715,0,0,2018-12-14,M,18-23,197,1,8,0.0,1,0,0,0
2668771,627495234,1,0,2018-12-11,M,24-30,372,2,111,0.0,68,0,0,0
2347820,459973686,1,0,2018-12-16,F,24-30,8598,2,218480,1202.0,1570,727,9,0
1201588,327145853,0,0,2018-12-06,F,24-30,2102,2,4582,31.0,76,20,0,0
2470274,950778975,1,0,2018-12-09,M,31-40,393,2,19,0.0,0,0,0,0
594890,129506368,0,0,2018-12-10,M,18-23,1080,4,2686,44.0,23,11,0,0
966570,450491087,1,0,2018-12-10,F,18-23,2231,3,7495,7.0,52,21,0,0
3041922,1238665,1,0,2018-12-09,F,18-23,17137,2,152874,5914.0,5583,482,8,13
6757,20029672,0,0,2018-12-02,F,24-30,5931,1,6804,30.0,52,36,0,0
2132615,673690517,0,0,2018-12-11,F,31-40,2824,1,4281,45.0,26,38,1,0
880384,150051506,0,0,2018-12-19,F,50+,190,1,5,0.0,0,0,0,0
603580,154013227,0,0,2018-12-09,M,18-23,611,3,124,0.0,146,0,0,0
2665388,612284870,0,0,2018-12-14,F,24-30,7063,2,158788,386.0,7740,155,10,0
1334873,772919831,1,0,2018-12-18,M,31-40,1581,1,3275,54.0,131,0,0,0
1254608,481814575,0,0,2018-12-04,M,18-23,1920,1,25469,509.0,979,21,2,0
3545848,784824929,1,0,2018-12-05,F,41-49,27,1,23,0.0,0,0,0,0
1578510,664835427,1,0,2018-12-10,F,31-40,355,2,14,0.0,0,0,0,0
3306183,1020233824,1,0,2018-12-18,F,24-30,1256,2,2919,0.0,33,31,0,0
455207,616147325,1,0,2018-12-12,F,31-40,5854,1,57546,3003.0,5633,157,1,0
22872,73193042,0,0,2018-12-07,F,18-23,4457,3,6052,40.0,155,42,0,0
1408774,72807302,0,0,2018-12-19,M,18-23,23,1,0,0.0,0,0,0,0
1709486,146573372,1,0,2018-12-16,F,24-30,3670,1,17056,72.0,363,135,1,2
253403,901320498,1,0,2018-12-12,F,50+,56,1,37,0.0,0,0,0,0
2370518,533641605,0,0,2018-12-19,F,31-40,9049,2,163847,94.0,4637,247,11,0
2675331,652280982,1,0,2018-12-09,M,24-30,61,1,5316,2.0,79,1,0,0
2272826,200470013,0,0,2018-12-14,M,18-23,216,1,8,0.0,0,0,0,0
1428592,138634245,1,0,2018-12-19,F,41-49,32,2,0,0.0,0,0,0,0
355454,267141863,1,0,2018-12-16,F,31-40,1515,1,6731,5.0,344,82,0,0
2890601,428628614,1,0,2018-12-19,F,31-40,10659,5,120967,570.0,4105,439,9,0
2636219,492000589,0,0,2018-12-19,M,31-40,17,1,2,0.0,0,0,0,0
3107534,222604056,0,0,2018-12-18,F,24-30,33,1,10,0.0,0,0,0,0
2856227,322928383,1,0,2018-12-16,F,31-40,46,1,52,20.0,0,0,0,0
2590747,365882818,0,0,2018-12-10,M,24-30,5415,7,12014,6.0,198,123,0,3
1639935,902769773,0,0,2018-12-16,M,31-40,3705,1,160719,224.0,8263,190,1,0
981807,493466318,0,0,2018-12-02,F,24-30,680,1,355,0.0,1,10,0,0
1737290,246410031,1,0,2018-12-20,F,24-30,915,1,8737,0.0,51,6,0,0
681316,432582063,0,0,2018-12-14,F,18-23,4483,5,1737,0.0,33,9,0,0
2693823,715018722,0,0,2018-12-08,F,24-30,5753,2,8021,220.0,185,43,0,12
2627611,466057568,0,0,2018-12-03,F,18-23,5023,2,22014,43.0,533,174,1,0
2540749,165274085,0,0,2018-12-19,F,18-23,85,1,9,0.0,0,0,0,0
1013747,623426538,0,0,2018-12-18,F,31-40,1058,1,14366,1.0,926,56,0,0
2459555,872081213,0,0,2018-12-07,F,24-30,4034,3,5880,665.0,121,64,1,0
2031323,325632040,1,0,2018-12-06,F,24-30,736,2,1286,0.0,3,19,0,0
3363722,145349820,1,0,2018-12-11,M,31-40,11,1,0,0.0,0,0,0,0
1805174,469481776,1,0,2018-12-11,F,31-40,4737,1,120689,525.0,488,359,5,0
2862185,345926683,1,0,2018-12-11,F,24-30,2804,1,5810,7.0,246,125,0,0
1925383,967568794,0,0,2018-12-10,F,41-49,6497,1,42489,0.0,4218,62,4,0
1572807,645138607,1,0,2018-12-07,M,31-40,765,5,1134,65.0,70,16,0,0
2994192,785654959,1,0,2018-12-20,F,31-40,903,1,1273,0.0,48,31,0,4
346007,228962787,0,0,2018-12-03,F,18-23,820,1,1058,0.0,51,13,0,0
877664,142407623,0,0,2018-12-05,M,31-40,621,1,1858,3.0,6,0,0,15
3367609,155264114,1,0,2018-12-18,M,18-23,648,1,1388,1.0,27,24,0,0
566530,34198259,0,0,2018-12-17,F,18-23,2430,4,1264,0.0,6,10,0,0
3566422,874197043,0,0,2018-12-03,F,41-49,1322,3,202,0.0,26,2,0,0
3456512,463793751,1,0,2018-12-01,F,24-30,5053,1,31963,153.0,958,129,21,0
799373,843748702,1,0,2018-12-13,F,31-40,10073,3,119844,196.0,1284,326,25,0
1050909,749637324,1,0,2018-12-03,M,31-40,3033,3,6181,0.0,196,57,0,2
2358016,487769324,1,0,2018-12-08,F,24-30,2300,2,3323,69.0,153,12,0,0
2990715,773967582,0,0,2018-12-04,F,24-30,445,3,21,0.0,0,0,0,0
288394,34331142,1,0,2018-12-19,F,24-30,235,2,282,0.0,5,1,0,0
2270783,191475079,0,0,2018-12-19,F,31-40,1484,4,3659,0.0,65,15,1,21
1165044,175375013,0,0,2018-12-02,F,18-23,234,1,574,3.0,148,9,0,0
54112,171956135,1,0,2018-12-09,M,41-49,2945,1,727,0.0,2,19,1,0
3039473,1119032978,1,0,2018-12-12,M,24-30,6019,4,53556,13.0,629,85,1,0
2598323,389205000,1,0,2018-12-08,F,24-30,962,5,55,0.0,1,0,0,0
2814889,156142933,0,0,2018-12-12,F,24-30,2509,1,5812,0.0,25,10,0,0
544377,1040266267,1,0,2018-12-16,M,31-40,2082,2,1173,1.0,8,0,3,0
2091398,504062760,0,0,2018-12-01,F,31-40,2129,1,2433,42.0,34,51,0,0
3580432,995503371,0,0,2018-12-15,M,31-40,64,1,0,0.0,0,0,0,0
1531807,483345937,1,0,2018-12-06,M,31-40,12604,1,68970,1.0,133,33,5,0
2282924,233965618,0,0,2018-12-18,M,24-30,36,1,0,0.0,0,0,0,0
2831515,218373894,0,0,2018-12-19,M,18-23,33,1,0,0.0,0,0,0,0
2544104,178934901,0,0,2018-12-03,M,31-40,857,1,70,0.0,0,0,0,0
2334970,425558812,1,0,2018-12-08,M,18-23,2012,2,3751,12.0,169,30,3,0
1006424,591956879,0,0,2018-12-09,M,31-40,80,1,6,0.0,0,0,0,0
335673,191618207,1,0,2018-12-16,M,24-30,18,1,0,0.0,0,0,0,0
2831379,218096474,0,0,2018-12-18,M,24-30,103,1,0,0.0,0,0,0,0
1652381,1031109894,1,0,2018-12-06,F,18-23,82,1,0,0.0,0,0,0,0
1593488,716293795,1,0,2018-12-17,F,31-40,8217,1,127922,492.0,881,292,6,0
3308474,1047175206,0,0,2018-12-17,M,41-49,297,2,162,2.0,10,0,0,0
1855465,660941694,1,0,2018-12-16,F,24-30,5565,1,75360,331.0,636,492,8,0
150199,502675602,1,0,2018-12-17,M,31-40,17404,4,129798,58.0,1648,246,12,0
2054869,404199425,0,0,2018-12-08,M,41-49,785,2,1234,0.0,3,0,0,0
2634020,483674791,0,0,2018-12-13,F,31-40,259,1,384,0.0,0,5,0,0
1943046,8982031,1,0,2018-12-11,M,24-30,2537,2,206804,2.0,1368,240,6,0
2497748,28772200,1,0,2018-12-16,F,18-23,4,1,1,0.0,0,0,0,0
669432,402069269,1,0,2018-12-19,F,24-30,127,1,12,0.0,0,0,0,0
3483384,556629884,0,0,2018-12-18,M,41-49,104,2,0,0.0,0,0,0,0
2789205,73196511,0,0,2018-12-18,M,18-23,60,1,40,0.0,0,0,0,0
3514670,683237963,0,0,2018-12-15,M,50+,1007,2,2374,0.0,19,2,1,17
1184488,247142748,0,0,2018-12-08,F,18-23,259,1,79,0.0,0,0,0,0
1492516,379953791,0,0,2018-12-06,F,18-23,7153,2,53178,864.0,524,357,1,37
1235647,430833190,0,0,2018-12-08,M,24-30,2440,3,71,0.0,0,0,0,0
1499276,400334294,0,0,2018-12-16,F,24-30,1018,2,872,0.0,37,7,0,0
3314655,1109668221,0,0,2018-12-17,F,24-30,2521,1,6436,0.0,199,30,0,0
1860399,680288788,0,0,2018-12-08,F,31-40,5109,1,10026,477.0,39,62,0,0
989242,518821297,1,0,2018-12-08,M,50+,907,1,721,0.0,1,24,0,0
1209303,355992723,1,0,2018-12-09,F,31-40,7689,7,16473,196.0,911,192,3,0
2233701,64250592,0,0,2018-12-08,F,18-23,4319,3,9122,1.0,785,146,1,0
236401,810625062,0,0,2018-12-06,M,31-40,45099,5,235222,482.0,448,1252,13,119
1427630,135798958,0,0,2018-12-12,F,18-23,426,2,400,0.0,9,3,0,0
2196464,950549255,0,0,2018-12-05,F,31-40,6713,1,44277,4951.0,3572,140,9,0
2907416,472663839,0,0,2018-12-14,M,31-40,105,1,0,0.0,0,0,0,0
1130672,66450600,0,0,2018-12-02,F,18-23,5338,1,17718,1054.0,1018,94,1,0
87410,313467141,1,0,2018-12-11,F,24-30,864,1,14922,6.0,33,26,0,0
62394,207502464,1,0,2018-12-18,M,24-30,1403,1,3926,48.0,160,45,0,0
994612,540441181,1,0,2018-12-02,F,31-40,139,2,34,0.0,5,1,0,0
2849220,288179136,1,0,2018-12-13,M,41-49,263,1,29,0.0,0,0,0,0
3389318,232887218,1,0,2018-12-17,M,18-23,3513,5,7095,0.0,165,25,0,0
3117194,253359859,0,0,2018-12-08,M,24-30,6813,1,34821,616.0,4794,221,2,0
3101015,198751110,0,0,2018-12-12,M,31-40,394,2,31,0.0,0,0,0,0
22027,70779852,1,0,2018-12-19,M,18-23,6970,2,7278,0.0,70,16,0,0
341686,213532242,1,0,2018-12-11,M,18-23,931,3,390,0.0,4,5,1,0
2109482,580547519,0,0,2018-12-06,F,24-30,1338,1,2592,36.0,35,22,0,0
861967,91392295,0,0,2018-12-13,M,24-30,1209,1,64461,9.0,804,66,2,0
1056462,765889716,0,0,2018-12-07,F,24-30,5724,2,6312,54.0,753,81,1,0
695516,470135969,0,0,2018-12-19,M,24-30,306,1,100,0.0,0,1,0,0
1441372,178906945,0,0,2018-12-13,F,18-23,847,2,698,0.0,736,15,0,0
2903184,462223864,1,0,2018-12-09,M,24-30,2838,3,309,0.0,0,0,0,0
2363167,505921107,1,0,2018-12-10,F,41-49,11463,3,191972,1361.0,3484,405,9,230
2289643,262764206,1,0,2018-12-06,F,24-30,32,1,0,0.0,0,0,0,0
289787,43787420,1,0,2018-12-06,F,50+,24148,5,1249904,175.0,3235,513,15,0
2155788,750869632,0,0,2018-12-09,F,31-40,319,1,590,0.0,0,1,0,0
3050788,26359904,0,0,2018-12-01,M,24-30,977,1,258,15.0,6,1,0,0
3163538,423770398,0,0,2018-12-10,M,24-30,165,1,0,0.0,0,0,0,0
2824295,190952461,0,0,2018-12-01,F,18-23,1593,4,619,0.0,27,4,0,0
279779,12553646,0,0,2018-12-06,M,18-23,47,1,13,0.0,0,0,0,0
46226,147496245,0,0,2018-12-17,F,18-23,4103,2,49491,38.0,229,307,3,0
1133785,75135393,0,0,2018-12-19,F,18-23,3051,3,31493,48.0,363,212,2,0
2604932,406431664,1,0,2018-12-17,F,31-40,1293,1,1697,1.0,12,26,3,0
3484570,562689392,1,0,2018-12-18,F,18-23,598,1,161,0.0,2,0,0,0
656535,363779758,1,0,2018-12-12,F,24-30,765,1,381,0.0,0,3,0,0
1875910,730548491,1,0,2018-12-09,F,18-23,125,1,0,0.0,0,0,0,0
3251571,724945337,0,0,2018-12-05,M,31-40,2600,1,1763,2.0,37,5,1,2
312452,115675886,0,0,2018-12-05,M,18-23,103,1,13,0.0,0,0,0,0
48944,154079861,1,0,2018-12-20,F,18-23,530,1,0,0.0,0,0,0,0
1246099,459232327,1,0,2018-12-01,M,18-23,686,1,641,2.0,7,2,0,0
1238033,436792806,0,0,2018-12-18,M,24-30,756,3,323,0.0,2,8,0,0
153386,512866731,0,0,2018-12-19,M,31-40,13069,2,535,0.0,45,2,0,0
2527182,125907420,0,0,2018-12-15,F,31-40,164,2,77,0.0,1,3,1,0
2740397,888630511,0,0,2018-12-18,M,31-40,492,3,40,0.0,0,0,0,0
3207140,557949118,0,0,2018-12-13,M,18-23,202,1,23,0.0,0,0,0,0
2262863,157886017,0,0,2018-12-18,M,24-30,5732,3,80866,2974.0,9465,179,5,0
1269128,534132282,0,0,2018-12-11,F,18-23,1135,1,2137,0.0,44,13,0,0
3020304,910613936,0,0,2018-12-18,F,24-30,2399,1,32099,19367.0,1153,41,4,0
1079960,862305009,1,0,2018-12-14,F,24-30,46,1,2,0.0,0,0,0,0
2201413,1012449431,1,0,2018-12-18,F,41-49,23872,3,2715496,7008.0,64095,1246,83,0
3538748,762610503,0,0,2018-12-10,M,31-40,1569,1,3616,2.0,562,12,1,29
2889519,426444822,0,0,2018-12-03,M,24-30,1635,1,2084,75.0,158,22,1,0
1881131,745950228,1,0,2018-12-01,M,24-30,3559,1,3981,10.0,224,61,0,0
2834549,228146436,1,0,2018-12-17,F,18-23,3112,1,11196,180.0,0,73,0,8
513064,811566705,1,0,2018-12-11,F,18-23,4226,2,27167,1.0,737,73,2,0
847772,46632437,1,0,2018-12-02,F,18-23,60,2,33,0.0,0,0,0,0
148419,496315105,0,0,2018-12-15,M,31-40,102,2,57,0.0,0,0,0,0
1314803,711589094,0,0,2018-12-16,F,31-40,602,1,254,0.0,3,2,0,0
1746791,291483371,0,0,2018-12-09,M,31-40,53,1,0,0.0,0,0,0,0
1031956,688082298,1,0,2018-12-01,F,31-40,403,3,130,0.0,2,2,0,0
